timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg,tweets_clean,tweets_token,tweets_nonstop,tags_token,tags_nonstop,label
2020-11-01 12:19:16,war,"#War on #ArtsakhRepublic has been going on for 1 month 5 days 5 hours 7 min 40 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #AzeriWarCrimes",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh AzeriWarCrimes,war artsakh republic terrorist turkey stop erdogan defend artsakh azeri war crimes, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'azeri', 'war', 'crimes']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'azeri', 'war', 'crimes']",Azerbaijan_Armenia
2020-11-02 23:54:40,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 16 hours 42 min 51 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #DefendArmenia #AzeriWarCrimes #SanctionErdogan",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh DefendArmenia AzeriWarCrimes SanctionErdogan,war artsakh republic terrorist turkey stop erdogan defend artsakh defend armenia azeri war crimes sanction erdogan, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from      ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'defend', 'armenia', 'azeri', 'war', 'crimes', 'sanction', 'erdogan']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'defend', 'armenia', 'azeri', 'war', 'crimes', 'sanction', 'erdogan']",Azerbaijan_Armenia
2020-11-02 23:44:59,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 16 hours 33 min 22 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #PeaceforArmenians",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh PeaceforArmenians,war artsakh republic terrorist turkey stop erdogan defend artsakh peace for armenians, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'peace', 'for', 'armenians']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'peace', 'armenians']",Azerbaijan_Armenia
2020-11-02 23:32:42,war,"#NobelPeacePrize has never paid off like it did in #Ethiopia!

#Massacre #war #Genocide #tyrany #dictatorship 
@AbiyAhmedAli @NobelPrize",,5,1,Sanyiikoo_Oromo,United States | Maryland,798,16.1K,0,NobelPeacePrize Ethiopia Massacre war Genocide tyrany dictatorship,nobel peace prize ethiopia massacre war genocide tyr any dictatorship, has never paid off like it did in       ,"['has', 'never', 'paid', 'off', 'like', 'it', 'did', 'in']","['never', 'paid', 'like']","['nobel', 'peace', 'prize', 'ethiopia', 'massacre', 'war', 'genocide', 'tyr', 'any', 'dictatorship']","['nobel', 'peace', 'prize', 'ethiopia', 'massacre', 'war', 'genocide', 'tyr', 'dictatorship']",Africa
2020-11-02 22:53:31,war,#Brahma_Chellaney #terrorism #terrorist #islam #india #terrorists #isis #alratv #trump #terror #younusalgohar #goharshahi #usa #coronavirus #war #muslim #israel #religion #terroristattack #news #covid #isil #police #pakistan #blacklivesmatter #indianarmy #army #racism #extremism,,,,mouloudb13,London - United Kingdom,9,161,0,Brahma_Chellaney terrorism terrorist islam india terrorists isis alratv trump terror younusalgohar goharshahi usa coronavirus war muslim israel religion terroristattack news covid isil police pakistan blacklivesmatter indianarmy army racism extremism,brahma chel laney terrorism terrorist islam india terrorists isis alr atv trump terror you nusalgohargoharshahiusa coronavirus war muslim israel religion terrorist attack news co vid is il police pakistan black lives matter indian army army racism extremism,                            ,[],[],"['brahma', 'chel', 'laney', 'terrorism', 'terrorist', 'islam', 'india', 'terrorists', 'isis', 'alr', 'atv', 'trump', 'terror', 'you', 'nusalgohargoharshahiusa', 'coronavirus', 'war', 'muslim', 'israel', 'religion', 'terrorist', 'attack', 'news', 'co', 'vid', 'is', 'il', 'police', 'pakistan', 'black', 'lives', 'matter', 'indian', 'army', 'army', 'racism', 'extremism']","['brahma', 'chel', 'laney', 'terrorism', 'terrorist', 'islam', 'india', 'terrorists', 'isis', 'alr', 'atv', 'trump', 'terror', 'nusalgohargoharshahiusa', 'coronavirus', 'war', 'muslim', 'israel', 'religion', 'terrorist', 'attack', 'news', 'co', 'vid', 'il', 'police', 'pakistan', 'black', 'lives', 'matter', 'indian', 'army', 'army', 'racism', 'extremism']",USA
2020-11-02 22:37:08,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 15 hours 25 min 31 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #PeaceforArmenians",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh PeaceforArmenians,war artsakh republic terrorist turkey stop erdogan defend artsakh peace for armenians, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'peace', 'for', 'armenians']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'peace', 'armenians']",Azerbaijan_Armenia
2020-11-02 21:50:06,war,"Some of my images have been published on The Assyrian Journal.
© Roberto Travan
#nkpeace #NagornoKarabakh #armenia #war #peace #ArtsakhStrong #Karabakh #photojournalism #PeaceForArmenians",,1,8,roberto_travan,Italia,27,142,0,nkpeace NagornoKarabakh armenia war peace ArtsakhStrong Karabakh photojournalism PeaceForArmenians,nk peace nagorno karabakh armenia war peace artsakh strong karabakh photojournalism peace for armenians,Some of my images have been published on The Assyrian Journal© Roberto Travan        ,"['some', 'of', 'my', 'images', 'have', 'been', 'published', 'on', 'the', 'assyrian', 'journal©', 'roberto', 'travan']","['images', 'published', 'assyrian', 'journal©', 'roberto', 'travan']","['nk', 'peace', 'nagorno', 'karabakh', 'armenia', 'war', 'peace', 'artsakh', 'strong', 'karabakh', 'photojournalism', 'peace', 'for', 'armenians']","['nk', 'peace', 'nagorno', 'karabakh', 'armenia', 'war', 'peace', 'artsakh', 'strong', 'karabakh', 'photojournalism', 'peace', 'armenians']",Azerbaijan_Armenia
2020-11-02 20:50:47,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 13 hours 39 min 18 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh,war artsakh republic terrorist turkey stop erdogan defend artsakh, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from   ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh']",Azerbaijan_Armenia
2020-11-02 20:40:23,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 13 hours 28 min 45 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #StopTurkeyAggression",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh StopTurkeyAggression,war artsakh republic terrorist turkey stop erdogan defend artsakh stop turkey aggression, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'stop', 'turkey', 'aggression']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'stop', 'turkey', 'aggression']",Azerbaijan_Armenia
2020-11-02 20:06:35,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 12 hours 54 min 58 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #DefendArmenia",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh DefendArmenia,war artsakh republic terrorist turkey stop erdogan defend artsakh defend armenia, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'defend', 'armenia']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'defend', 'armenia']",Azerbaijan_Armenia
2020-11-02 20:05:06,war,"#EarthquakeIzmir in #Turkey ... #War in #Azerbaijan ; #Armenia .. #terrorism in #France .. And here in the #USA we may again depend on #Florida to decide #Election2020 ... Yeah, I'm not getting any zzzs tonight! #ElectoralCollege #BidenHarris2020 #Trump #PresidentialElection2020",,,1,Tilly70,Southwest Virginia,"4,930","1,045",0,EarthquakeIzmir Turkey War Azerbaijan Armenia terrorism France USA Florida Election2020 ElectoralCollege BidenHarris2020 Trump PresidentialElection2020,earthquake izmir turkey war azerbaijan armenia terrorism france usa florida election 2020 electoral college bidenharris2020trump presidential election 2020, in    in      in   And here in the  we may again depend on  to decide   Yeah Im not getting any zzzs tonight    ,"['in', 'in', 'in', 'and', 'here', 'in', 'the', 'we', 'may', 'again', 'depend', 'on', 'to', 'decide', 'yeah', 'im', 'not', 'getting', 'any', 'zzzs', 'tonight']","['may', 'depend', 'decide', 'yeah', 'im', 'getting', 'zzzs', 'tonight']","['earthquake', 'izmir', 'turkey', 'war', 'azerbaijan', 'armenia', 'terrorism', 'france', 'usa', 'florida', 'election', '2020', 'electoral', 'college', 'bidenharris2020trump', 'presidential', 'election', '2020']","['earthquake', 'izmir', 'turkey', 'war', 'azerbaijan', 'armenia', 'terrorism', 'france', 'usa', 'florida', 'election', '2020', 'electoral', 'college', 'bidenharris2020trump', 'presidential', 'election', '2020']",Azerbaijan_Armenia
2020-11-02 19:49:49,war,"#BP's position towards the ongoing #Armenia-#Azerbaijan #war over the occupied #NagornoKarabakh region and seven nearby districts, some of them just 30-40 km (19-25 miles) from the #BTC and #SCP #pipelines.

https://spglobal.com/platts/en/market-insights/latest-news/natural-gas/100720-bp-deeply-concerned-as-pipeline-attack-raises-stakes-in-azerbaijan-conflict…",,,2,Vahid41049901,United Kingdom,64,16,0,BP Armenia Azerbaijan war NagornoKarabakh BTC SCP pipelines,bp armenia azerbaijan war nagorno karabakh btc scp pipelines,s position towards the ongoing   over the occupied  region and seven nearby districts some of them just  km  miles from the  and  ,"['s', 'position', 'towards', 'the', 'ongoing', 'over', 'the', 'occupied', 'region', 'and', 'seven', 'nearby', 'districts', 'some', 'of', 'them', 'just', 'km', 'miles', 'from', 'the', 'and']","['position', 'towards', 'ongoing', 'occupied', 'region', 'seven', 'nearby', 'districts', 'km', 'miles']","['bp', 'armenia', 'azerbaijan', 'war', 'nagorno', 'karabakh', 'btc', 'scp', 'pipelines']","['bp', 'armenia', 'azerbaijan', 'war', 'nagorno', 'karabakh', 'btc', 'scp', 'pipelines']",Azerbaijan_Armenia
2020-11-02 19:34:30,war,"Long Live #Azerbaijan #Army!!! 

#war
#power
#KarabakhisAzerbaijan
#StopArmenianOccupation
#StopArmenianAggression 
#Armeniaisterrorist
#Baku
#Azerbaijan
#DabanYalayan",,,3,RashadAliyevE,,36,64,0,Azerbaijan Army war power KarabakhisAzerbaijan StopArmenianOccupation StopArmenianAggression Armeniaisterrorist Baku Azerbaijan DabanYalayan,azerbaijan army war power karabakh is azerbaijan stop armenian occupations top armenian aggression armenia is terrorist baku azerbaijan dab any a lay an,Long Live    ,"['long', 'live']","['long', 'live']","['azerbaijan', 'army', 'war', 'power', 'karabakh', 'is', 'azerbaijan', 'stop', 'armenian', 'occupations', 'top', 'armenian', 'aggression', 'armenia', 'is', 'terrorist', 'baku', 'azerbaijan', 'dab', 'any', 'a', 'lay', 'an']","['azerbaijan', 'army', 'war', 'power', 'karabakh', 'azerbaijan', 'stop', 'armenian', 'occupations', 'top', 'armenian', 'aggression', 'armenia', 'terrorist', 'baku', 'azerbaijan', 'dab', 'lay']",Azerbaijan_Armenia
2020-11-02 19:30:12,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 12 hours 18 min 31 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #StopAzerbaijaniAggression",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh StopAzerbaijaniAggression,war artsakh republic terrorist turkey stop erdogan defend artsakh stop azerbaijani aggression, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'stop', 'azerbaijani', 'aggression']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'stop', 'azerbaijani', 'aggression']",Azerbaijan_Armenia
2020-11-02 19:12:23,war,"@UN High Commissioner for Human Rights Michelle Bachelet today expressed alarm at continuing indiscriminate attacks in populated areas in and around the Nagorno-Karabakh conflict zone...
#war in #Artsakh #UN #HumanRights #Armenia #Azerbaijan

https://civilnet.am/news/2020/11/02/Possible-War-Crimes-Committed-in-Karabakh-UN-Rights-Chief-Warns/405711…",,,,pjcmediacenter,,899,"1,014",0,war Artsakh UN HumanRights Armenia Azerbaijan,war artsakh un human rights armenia azerbaijan, High Commissioner for Human Rights Michelle Bachelet today expressed alarm at continuing indiscriminate attacks in populated areas in and around the NagornoKarabakh conflict zone in     ,"['high', 'commissioner', 'for', 'human', 'rights', 'michelle', 'bachelet', 'today', 'expressed', 'alarm', 'at', 'continuing', 'indiscriminate', 'attacks', 'in', 'populated', 'areas', 'in', 'and', 'around', 'the', 'nagornokarabakh', 'conflict', 'zone', 'in']","['high', 'commissioner', 'human', 'rights', 'michelle', 'bachelet', 'today', 'expressed', 'alarm', 'continuing', 'indiscriminate', 'attacks', 'populated', 'areas', 'around', 'nagornokarabakh', 'conflict', 'zone']","['war', 'artsakh', 'un', 'human', 'rights', 'armenia', 'azerbaijan']","['war', 'artsakh', 'un', 'human', 'rights', 'armenia', 'azerbaijan']",Azerbaijan_Armenia
2020-11-02 17:48:11,war,"Possible #War #Crimes Committed in #NagornoKarabakh, #UN Rights Boss Says https://bit.ly/2TO0Fa0
#Armenia 
#Azerbaijan",,,,MTVEnglishNews,"Naccache, Lebanon",215,21.1K,1,War Crimes NagornoKarabakh UN Armenia Azerbaijan,war crimes nagorno karabakh un armenia azerbaijan,Possible   Committed in   Rights Boss Says  ,"['possible', 'committed', 'in', 'rights', 'boss', 'says']","['possible', 'committed', 'rights', 'boss', 'says']","['war', 'crimes', 'nagorno', 'karabakh', 'un', 'armenia', 'azerbaijan']","['war', 'crimes', 'nagorno', 'karabakh', 'un', 'armenia', 'azerbaijan']",Azerbaijan_Armenia
2020-11-02 17:43:23,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 10 hours 31 min 51 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh",,1,1,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh,war artsakh republic terrorist turkey stop erdogan defend artsakh, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from   ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh']",Azerbaijan_Armenia
2020-11-02 17:00:34,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 9 hours 49 min 4 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh,war artsakh republic terrorist turkey stop erdogan defend artsakh, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from   ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh']",Azerbaijan_Armenia
2020-11-02 16:44:53,war,"ROFL LMFAO, the #CCP is watching with ""calm and confidence""??? Really? After all those threats of #war against the #US because #XiJinping ; the #CPC were scared of #Trump? Pretty clear from all the GT's attacks on #Pompeo who the #CHICOMs are scared of, or not ...",1.0,5,8,DanGarrett97,"Counter-hegemonic Resistance in China's Hong Kong
Visualizing Protest in the City https://www.springer.com/gp/book/9789812872357","3,848","5,644",0,CCP war US XiJinping CPC Trump Pompeo CHICOMs,ccpwarusxijinpingcpc trump pompeo chico ms,ROFL LMFAO the  is watching with calm and confidence Really After all those threats of  against the  because   the  were scared of  Pretty clear from all the GTs attacks on  who the  are scared of or not ,"['rofl', 'lmfao', 'the', 'is', 'watching', 'with', 'calm', 'and', 'confidence', 'really', 'after', 'all', 'those', 'threats', 'of', 'against', 'the', 'because', 'the', 'were', 'scared', 'of', 'pretty', 'clear', 'from', 'all', 'the', 'gts', 'attacks', 'on', 'who', 'the', 'are', 'scared', 'of', 'or', 'not']","['rofl', 'lmfao', 'watching', 'calm', 'confidence', 'really', 'threats', 'scared', 'pretty', 'clear', 'gts', 'attacks', 'scared']","['ccpwarusxijinpingcpc', 'trump', 'pompeo', 'chico', 'ms']","['ccpwarusxijinpingcpc', 'trump', 'pompeo', 'chico', 'ms']",USA
2020-11-02 16:24:59,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 9 hours 13 min 22 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #ArmenianGenocide",,,1,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh ArmenianGenocide,war artsakh republic terrorist turkey stop erdogan defend artsakh armenian genocide, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'armenian', 'genocide']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'armenian', 'genocide']",Azerbaijan_Armenia
2020-11-02 16:08:50,war,"#Armenia #Artsakh #war #aggression #terrorists #azerbaijan
#turkey
Сегодня в 18:10 азербайджанская сторона открыла артиллерийский огонь в направлении боевых позиций ВС Армении и села Давид-Бек, в результате чего один мирный житель погиб, еще двое ранены
Сколько ещё надо?!",1.0,11,17,vozni,"Yerevan, Armenia",588,"4,688",0,Armenia Artsakh war aggression terrorists azerbaijan turkey,armenia artsakh war aggression terrorists azerbaijan turkey,     Сегодня в  азербайджанская сторона открыла артиллерийский огонь в направлении боевых позиций ВС Армении и села ДавидБек в результате чего один мирный житель погиб еще двое раненыСколько ещё надо,"['сегодня', 'в', 'азербайджанская', 'сторона', 'открыла', 'артиллерийский', 'огонь', 'в', 'направлении', 'боевых', 'позиций', 'вс', 'армении', 'и', 'села', 'давидбек', 'в', 'результате', 'чего', 'один', 'мирный', 'житель', 'погиб', 'еще', 'двое', 'раненысколько', 'ещё', 'надо']","['сегодня', 'в', 'азербайджанская', 'сторона', 'открыла', 'артиллерийский', 'огонь', 'в', 'направлении', 'боевых', 'позиций', 'вс', 'армении', 'и', 'села', 'давидбек', 'в', 'результате', 'чего', 'один', 'мирный', 'житель', 'погиб', 'еще', 'двое', 'раненысколько', 'ещё', 'надо']","['armenia', 'artsakh', 'war', 'aggression', 'terrorists', 'azerbaijan', 'turkey']","['armenia', 'artsakh', 'war', 'aggression', 'terrorists', 'azerbaijan', 'turkey']",Azerbaijan_Armenia
2020-11-02 16:00:45,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 8 hours 49 min 10 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #ArtsakhStrong",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh ArtsakhStrong,war artsakh republic terrorist turkey stop erdogan defend artsakh artsakh strong, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from    ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'artsakh', 'strong']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'artsakh', 'strong']",Azerbaijan_Armenia
2020-11-02 15:48:31,war,"Corona will be History in 2021

The #War against ISLAMIST JIHADIST has erupted in #Europe soon it will Spread around the World 

Clash of Western society vs Islamisation will divide the World into 2 Civilization

#Pakistan #Turkey will be Erupted with #Civilwar ; more Bloodshed",,,,SMalik_18,"New Delhi, India",353,42,0,War Europe Pakistan Turkey Civilwar,war europe pakistan turkey civil war,Corona will be History in The  against ISLAMIST JIHADIST has erupted in  soon it will Spread around the World Clash of Western society vs Islamisation will divide the World into  Civilization  will be Erupted with   more Bloodshed,"['corona', 'will', 'be', 'history', 'in', 'the', 'against', 'islamist', 'jihadist', 'has', 'erupted', 'in', 'soon', 'it', 'will', 'spread', 'around', 'the', 'world', 'clash', 'of', 'western', 'society', 'vs', 'islamisation', 'will', 'divide', 'the', 'world', 'into', 'civilization', 'will', 'be', 'erupted', 'with', 'more', 'bloodshed']","['corona', 'history', 'islamist', 'jihadist', 'erupted', 'soon', 'spread', 'around', 'world', 'clash', 'western', 'society', 'vs', 'islamisation', 'divide', 'world', 'civilization', 'erupted', 'bloodshed']","['war', 'europe', 'pakistan', 'turkey', 'civil', 'war']","['war', 'europe', 'pakistan', 'turkey', 'civil', 'war']",Turkey
2020-11-02 15:34:41,war,"#War on #ArtsakhRepublic has been going on for 1 month 6 days 8 hours 22 min 57 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #DefendArtsakh #ArmenianGenocide #SanctionErdogan",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan DefendArtsakh ArmenianGenocide SanctionErdogan,war artsakh republic terrorist turkey stop erdogan defend artsakh armenian genocide sanction erdogan, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from     ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'armenian', 'genocide', 'sanction', 'erdogan']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'defend', 'artsakh', 'armenian', 'genocide', 'sanction', 'erdogan']",Azerbaijan_Armenia
