timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg,tweets_clean,tweets_token,tweets_nonstop,tags_token,tags_nonstop,label
2020-10-13 20:52:04,conflict,"Civilian #casualties in keep increasing. 42 killed, 206 injured in the regions of #Azerbaijan outside the #Karabakh #conflict zone as a result of #Armenia's attacks. #KarabakhisAzerbaijan #ArmeniaKillsChildren #ArmeniaKillsCivilian",,,2,nargysc,,64,66,0,casualties Azerbaijan Karabakh conflict Armenia KarabakhisAzerbaijan ArmeniaKillsChildren ArmeniaKillsCivilian,casualties azerbaijan karabakh conflict armenia karabakh is azerbaijan armenia kills children armenia kills civilian,Civilian  in keep increasing  killed  injured in the regions of  outside the   zone as a result of s attacks   ,"['civilian', 'in', 'keep', 'increasing', 'killed', 'injured', 'in', 'the', 'regions', 'of', 'outside', 'the', 'zone', 'as', 'a', 'result', 'of', 's', 'attacks']","['civilian', 'keep', 'increasing', 'killed', 'injured', 'regions', 'outside', 'zone', 'result', 'attacks']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'is', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian']",Azerbaijan_Armenia
2020-10-13 20:47:20,conflict,"https://youtu.be/Qmc_jjGqE10
Please listen this #Russian Vloger, who has done his own research on #NagornoKarabagh #conflict . You will find all answers why Artsakh wants te be recognized and does it have fundamental rights for it...So Who’s #kharabakh #Azerbaijan",,2,3,Tehmmina,Armenia,446,370,0,Russian NagornoKarabagh conflict kharabakh Azerbaijan,russian nagorno karabagh conflict khara bak h azerbaijan, listen this  Vloger who has done his own research on    You will find all answers why Artsakh wants te be recognized and does it have fundamental rights for itSo Whos  ,"['listen', 'this', 'vloger', 'who', 'has', 'done', 'his', 'own', 'research', 'on', 'you', 'will', 'find', 'all', 'answers', 'why', 'artsakh', 'wants', 'te', 'be', 'recognized', 'and', 'does', 'it', 'have', 'fundamental', 'rights', 'for', 'itso', 'whos']","['listen', 'vloger', 'done', 'research', 'find', 'answers', 'artsakh', 'wants', 'te', 'recognized', 'fundamental', 'rights', 'itso', 'whos']","['russian', 'nagorno', 'karabagh', 'conflict', 'khara', 'bak', 'h', 'azerbaijan']","['russian', 'nagorno', 'karabagh', 'conflict', 'khara', 'bak', 'h', 'azerbaijan']",Azerbaijan_Armenia
2020-10-13 20:32:58,conflict,"@UN #SecurityCouncil adopted 4 #resolutions on #Armenia  - #Azerbaijan  #NagornoKarabakh #conflict: no. 822, 853, 874 and 884. #KarabakhisAzerbaijan #DontBelieveArmenia #PrayforGanja #UN",,1,8,MammadovaJamila,Azerbaijan,601,"3,250",0,SecurityCouncil resolutions Armenia Azerbaijan NagornoKarabakh conflict KarabakhisAzerbaijan DontBelieveArmenia PrayforGanja UN,security council resolutions armenia azerbaijan nagorno karabakh conflict karabakh is azerbaijan dont believe armenia pray for ganja un,  adopted   on        no    and     ,"['adopted', 'on', 'no', 'and']",['adopted'],"['security', 'council', 'resolutions', 'armenia', 'azerbaijan', 'nagorno', 'karabakh', 'conflict', 'karabakh', 'is', 'azerbaijan', 'dont', 'believe', 'armenia', 'pray', 'for', 'ganja', 'un']","['security', 'council', 'resolutions', 'armenia', 'azerbaijan', 'nagorno', 'karabakh', 'conflict', 'karabakh', 'azerbaijan', 'dont', 'believe', 'armenia', 'pray', 'ganja', 'un']",Azerbaijan_Armenia
2020-10-13 20:30:24,conflict,"@UN #SecurityCouncil adopted 4 #resolutions on #Armenia  - #Azerbaijan  #NagornoKarabakh #conflict: no. 822, 853, 874 and 884. #KarabakhisAzerbaijan #DontBelieveArmenia #PrayforGanja #UN",,4,8,MammadovaJamila,Azerbaijan,601,"3,250",0,SecurityCouncil resolutions Armenia Azerbaijan NagornoKarabakh conflict KarabakhisAzerbaijan DontBelieveArmenia PrayforGanja UN,security council resolutions armenia azerbaijan nagorno karabakh conflict karabakh is azerbaijan dont believe armenia pray for ganja un,  adopted   on        no    and     ,"['adopted', 'on', 'no', 'and']",['adopted'],"['security', 'council', 'resolutions', 'armenia', 'azerbaijan', 'nagorno', 'karabakh', 'conflict', 'karabakh', 'is', 'azerbaijan', 'dont', 'believe', 'armenia', 'pray', 'for', 'ganja', 'un']","['security', 'council', 'resolutions', 'armenia', 'azerbaijan', 'nagorno', 'karabakh', 'conflict', 'karabakh', 'azerbaijan', 'dont', 'believe', 'armenia', 'pray', 'ganja', 'un']",Azerbaijan_Armenia
2020-10-13 20:19:12,conflict,"#UNSC Resolutions on Armenia-Azerbaijan Nagorno-Karabakh #conflict.Though adopted in 1993, remain unfulfilled by #Armenia.
Today,it’s 27th anniversary of the adoption of #Resolution #874 (14 oct 1993),and it is still waiting in a queue for its terms to be fulfilled! #Karabakhis",,,10,LChalabizada,,109,336,0,UNSC conflict Armenia Resolution 874 Karabakhis,unsc conflict armenia resolution 874 karabakh is, Resolutions on ArmeniaAzerbaijan NagornoKarabakh Though adopted in  remain unfulfilled by Todayits th anniversary of the adoption of    oct and it is still waiting in a queue for its terms to be fulfilled ,"['resolutions', 'on', 'armeniaazerbaijan', 'nagornokarabakh', 'though', 'adopted', 'in', 'remain', 'unfulfilled', 'by', 'todayits', 'th', 'anniversary', 'of', 'the', 'adoption', 'of', 'oct', 'and', 'it', 'is', 'still', 'waiting', 'in', 'a', 'queue', 'for', 'its', 'terms', 'to', 'be', 'fulfilled']","['resolutions', 'armeniaazerbaijan', 'nagornokarabakh', 'though', 'adopted', 'remain', 'unfulfilled', 'todayits', 'th', 'anniversary', 'adoption', 'oct', 'still', 'waiting', 'queue', 'terms', 'fulfilled']","['unsc', 'conflict', 'armenia', 'resolution', '874', 'karabakh', 'is']","['unsc', 'conflict', 'armenia', 'resolution', '874', 'karabakh']",Azerbaijan_Armenia
2020-10-13 20:18:26,conflict,"You should question your existence as a human being, if you are not paying single ounce of heed about what's happening in Naborno-Karabakh conflict zone. Hundreds of people are getting massacred every single day.
#AzerbaijaniAggression #AzerbaijanArmenia #conflict",1.0,,3,PrajnaParangama,,96,56,0,AzerbaijaniAggression AzerbaijanArmenia conflict,azerbaijani aggression azerbaijan armenia conflict,You should question your existence as a human being if you are not paying single ounce of heed about whats happening in NabornoKarabakh conflict zone Hundreds of people are getting massacred every single day  ,"['you', 'should', 'question', 'your', 'existence', 'as', 'a', 'human', 'being', 'if', 'you', 'are', 'not', 'paying', 'single', 'ounce', 'of', 'heed', 'about', 'whats', 'happening', 'in', 'nabornokarabakh', 'conflict', 'zone', 'hundreds', 'of', 'people', 'are', 'getting', 'massacred', 'every', 'single', 'day']","['question', 'existence', 'human', 'paying', 'single', 'ounce', 'heed', 'whats', 'happening', 'nabornokarabakh', 'conflict', 'zone', 'hundreds', 'people', 'getting', 'massacred', 'every', 'single', 'day']","['azerbaijani', 'aggression', 'azerbaijan', 'armenia', 'conflict']","['azerbaijani', 'aggression', 'azerbaijan', 'armenia', 'conflict']",Azerbaijan_Armenia
2020-10-13 20:04:55,conflict,"#DavidBeasley—Millions of
people—closer to starvation
because of the deadly
combination of
#conflict
#climatechange ;
#coronavirus pandemic
@WFPChief
Special appeal to the #billionaires of the world—Open their bank accounts
#ZeroHunger
#NobelPeacePrize2020",,2,1,ishdeep_kohli,,702,408,0,DavidBeasley conflict climatechange coronavirus billionaires ZeroHunger NobelPeacePrize2020,david beasley conflict climate change coronavirus billionaires zero hunger nobel peace prize 2020,—Millions ofpeople—closer to starvationbecause of the deadlycombination of  pandemicSpecial appeal to the  of the world—Open their bank accounts,"['—millions', 'ofpeople—closer', 'to', 'starvationbecause', 'of', 'the', 'deadlycombination', 'of', 'pandemicspecial', 'appeal', 'to', 'the', 'of', 'the', 'world—open', 'their', 'bank', 'accounts']","['—millions', 'ofpeople—closer', 'starvationbecause', 'deadlycombination', 'pandemicspecial', 'appeal', 'world—open', 'bank', 'accounts']","['david', 'beasley', 'conflict', 'climate', 'change', 'coronavirus', 'billionaires', 'zero', 'hunger', 'nobel', 'peace', 'prize', '2020']","['david', 'beasley', 'conflict', 'climate', 'change', 'coronavirus', 'billionaires', 'zero', 'hunger', 'nobel', 'peace', 'prize', '2020']",covid
2020-10-13 20:00:46,conflict,"Civilian #casualties in keep increasing . 42 killed,206 injured in the regions of #Azerbaijan outside the #karabakh #conflict zone as a result of #Armenia's attacks  #KarabakhisAzerbaijan #ArmeniaKillsChildren #ArmeniaKillsCivilian #openyoureyes",3.0,6,17,FidanAsadova5,"Los Angeles, CA",370,272,0,casualties Azerbaijan karabakh conflict Armenia KarabakhisAzerbaijan ArmeniaKillsChildren ArmeniaKillsCivilian openyoureyes,casualties azerbaijan karabakh conflict armenia karabakh is azerbaijan armenia kills children armenia kills civilian open your eyes,Civilian  in keep increasing   killed injured in the regions of  outside the   zone as a result of s attacks     ,"['civilian', 'in', 'keep', 'increasing', 'killed', 'injured', 'in', 'the', 'regions', 'of', 'outside', 'the', 'zone', 'as', 'a', 'result', 'of', 's', 'attacks']","['civilian', 'keep', 'increasing', 'killed', 'injured', 'regions', 'outside', 'zone', 'result', 'attacks']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'is', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian', 'open', 'your', 'eyes']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian', 'open', 'eyes']",Azerbaijan_Armenia
2020-10-13 19:55:55,conflict,"#Budget2021 increased funds to overseas development with special focus on supporting people affected by #conflict, #ClimateChange and #COVID19. @Irish_Aid @dfatirl",,3,1,IrlEmbMaputo,Republic of Mozambique,"1,255","2,442",1,Budget2021 conflict ClimateChange COVID19,budget 2021 conflict climate change covid19, increased funds to overseas development with special focus on supporting people affected by   and   ,"['increased', 'funds', 'to', 'overseas', 'development', 'with', 'special', 'focus', 'on', 'supporting', 'people', 'affected', 'by', 'and']","['increased', 'funds', 'overseas', 'development', 'special', 'focus', 'supporting', 'people', 'affected']","['budget', '2021', 'conflict', 'climate', 'change', 'covid19']","['budget', '2021', 'conflict', 'climate', 'change', 'covid19']",covid
2020-10-13 18:44:50,conflict,#Gandja is located 60 km away from  #conflict zone! Armed Forces of #Armenia launches missiles to peaceful people! World! #OpenYourEyes,,,2,mamedovaayten__,"New York, USA",409,313,0,Gandja conflict Armenia OpenYourEyes,gan dj a conflict armenia open your eyes, is located  km away from   zone Armed Forces of  launches missiles to peaceful people World ,"['is', 'located', 'km', 'away', 'from', 'zone', 'armed', 'forces', 'of', 'launches', 'missiles', 'to', 'peaceful', 'people', 'world']","['located', 'km', 'away', 'zone', 'armed', 'forces', 'launches', 'missiles', 'peaceful', 'people', 'world']","['gan', 'dj', 'a', 'conflict', 'armenia', 'open', 'your', 'eyes']","['gan', 'dj', 'conflict', 'armenia', 'open', 'eyes']",Azerbaijan_Armenia
2020-10-13 18:39:40,conflict,"Civilian #casualties in keep increasing. 42 killed, 206 injured in the regions of #Azerbaijan outside the #Karabakh #conflict zone as a result of #Armenia's attacks. #KarabakhisAzerbaijan #ArmeniaKillsChildren #ArmeniaKillsCivilian #openyoureyes",,1,1,_ira_dv_,Canada,111,48,0,casualties Azerbaijan Karabakh conflict Armenia KarabakhisAzerbaijan ArmeniaKillsChildren ArmeniaKillsCivilian openyoureyes,casualties azerbaijan karabakh conflict armenia karabakh is azerbaijan armenia kills children armenia kills civilian open your eyes,Civilian  in keep increasing  killed  injured in the regions of  outside the   zone as a result of s attacks    ,"['civilian', 'in', 'keep', 'increasing', 'killed', 'injured', 'in', 'the', 'regions', 'of', 'outside', 'the', 'zone', 'as', 'a', 'result', 'of', 's', 'attacks']","['civilian', 'keep', 'increasing', 'killed', 'injured', 'regions', 'outside', 'zone', 'result', 'attacks']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'is', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian', 'open', 'your', 'eyes']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian', 'open', 'eyes']",Azerbaijan_Armenia
2020-10-13 18:28:19,conflict,"Lavrov, Borrell discuss situation in #NagornoKarabakh #conflict zone
https://artsakhpress.am/eng/news/133886/lavrov-borrell-discuss-situation-in-nagorno-karabakh-conflict-zone.html#…",,,,LilitGe69750065,Armenia,136,33,0,NagornoKarabakh conflict,nagorno karabakh conflict,Lavrov Borrell discuss situation in   zone,"['lavrov', 'borrell', 'discuss', 'situation', 'in', 'zone']","['lavrov', 'borrell', 'discuss', 'situation', 'zone']","['nagorno', 'karabakh', 'conflict']","['nagorno', 'karabakh', 'conflict']",Azerbaijan_Armenia
2020-10-13 18:17:33,conflict,"OSCE's is co-chaired by #France, the #RussianFederation, and the #UnitedStates to find a peaceful solution to the #NagornoKarabakh Karabakh #conflict. 
Nothing important. Just another #useless #organization that has achieved nothing in the duration of the 30 years.",,1,8,fafamur,"Los Angeles, CA",163,568,0,France RussianFederation UnitedStates NagornoKarabakh conflict useless organization,france russian federation united states nagorno karabakh conflict useless organization,OSCEs is cochaired by  the  and the  to find a peaceful solution to the  Karabakh  Nothing important Just another   that has achieved nothing in the duration of the  years,"['osces', 'is', 'cochaired', 'by', 'the', 'and', 'the', 'to', 'find', 'a', 'peaceful', 'solution', 'to', 'the', 'karabakh', 'nothing', 'important', 'just', 'another', 'that', 'has', 'achieved', 'nothing', 'in', 'the', 'duration', 'of', 'the', 'years']","['osces', 'cochaired', 'find', 'peaceful', 'solution', 'karabakh', 'nothing', 'important', 'another', 'achieved', 'nothing', 'duration', 'years']","['france', 'russian', 'federation', 'united', 'states', 'nagorno', 'karabakh', 'conflict', 'useless', 'organization']","['france', 'russian', 'federation', 'united', 'states', 'nagorno', 'karabakh', 'conflict', 'useless', 'organization']",Azerbaijan_Armenia
2020-10-13 17:49:42,conflict,"Civilian #casualties in keep increasing. 42 killed, 206 injured in the regions of #Azerbaijan outside the #Karabakh #conflict zone as a result of #Armenia's attacks. #KarabakhisAzerbaijan #ArmeniaKillsChildren #ArmeniaKillsCivilian #hearusRonaldo",,3,4,ilahahcyva,Azerbaijan,172,"1,191",0,casualties Azerbaijan Karabakh conflict Armenia KarabakhisAzerbaijan ArmeniaKillsChildren ArmeniaKillsCivilian hearusRonaldo,casualties azerbaijan karabakh conflict armenia karabakh is azerbaijan armenia kills children armenia kills civilian hear us ronaldo,Civilian  in keep increasing  killed  injured in the regions of  outside the   zone as a result of s attacks    ,"['civilian', 'in', 'keep', 'increasing', 'killed', 'injured', 'in', 'the', 'regions', 'of', 'outside', 'the', 'zone', 'as', 'a', 'result', 'of', 's', 'attacks']","['civilian', 'keep', 'increasing', 'killed', 'injured', 'regions', 'outside', 'zone', 'result', 'attacks']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'is', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian', 'hear', 'us', 'ronaldo']","['casualties', 'azerbaijan', 'karabakh', 'conflict', 'armenia', 'karabakh', 'azerbaijan', 'armenia', 'kills', 'children', 'armenia', 'kills', 'civilian', 'hear', 'us', 'ronaldo']",Azerbaijan_Armenia
2020-10-14 21:24:39,conflict,"#Azerbaijan has targeted one of the hospitals in #Artsakh where civilians were receiving medical treatment. 

#Armenia #NagornoKarabakh #Conflict",,1,,MilitaryLatest,"Geneva, Switzerland",13,59,0,Azerbaijan Artsakh Armenia NagornoKarabakh Conflict,azerbaijan artsakh armenia nagorno karabakh conflict, has targeted one of the hospitals in  where civilians were receiving medical treatment   ,"['has', 'targeted', 'one', 'of', 'the', 'hospitals', 'in', 'where', 'civilians', 'were', 'receiving', 'medical', 'treatment']","['targeted', 'one', 'hospitals', 'civilians', 'receiving', 'medical', 'treatment']","['azerbaijan', 'artsakh', 'armenia', 'nagorno', 'karabakh', 'conflict']","['azerbaijan', 'artsakh', 'armenia', 'nagorno', 'karabakh', 'conflict']",Azerbaijan_Armenia
2020-10-14 20:08:32,conflict,"#Armenia is using civilians of #Azerbaijan to provoke retaliation and change the geography of this #conflict. Now,just like 30 years ago, the #World is letting innocent #Azerbajan/is and their #legacy to be #victim/s to #Armenia/n ambitions. #DontBeBlind",,,2,Fidanmehdiyeva5,,59,36,0,Armenia Azerbaijan conflict World Azerbajan legacy victim Armenia DontBeBlind,armenia azerbaijan conflict world az erba jan legacy victim armenia dont be blind, is using civilians of  to provoke retaliation and change the geography of this  Nowjust like  years ago the  is letting innocent is and their  to be s to n ambitions ,"['is', 'using', 'civilians', 'of', 'to', 'provoke', 'retaliation', 'and', 'change', 'the', 'geography', 'of', 'this', 'nowjust', 'like', 'years', 'ago', 'the', 'is', 'letting', 'innocent', 'is', 'and', 'their', 'to', 'be', 's', 'to', 'n', 'ambitions']","['using', 'civilians', 'provoke', 'retaliation', 'change', 'geography', 'nowjust', 'like', 'years', 'ago', 'letting', 'innocent', 'n', 'ambitions']","['armenia', 'azerbaijan', 'conflict', 'world', 'az', 'erba', 'jan', 'legacy', 'victim', 'armenia', 'dont', 'be', 'blind']","['armenia', 'azerbaijan', 'conflict', 'world', 'az', 'erba', 'jan', 'legacy', 'victim', 'armenia', 'dont', 'blind']",Azerbaijan_Armenia
2020-10-14 19:37:12,conflict,"A political solution to the #Karabakh #conflict has only one precondition: conflicting parties must listen to the #fears and the #hopes of the other side, resumes @YesVicken in @agos_en",,,,hansemende,Zürich Schweiz Europa Welt,"1,384",104,0,Karabakh conflict fears hopes,karabakh conflict fears hopes,A political solution to the   has only one precondition conflicting parties must listen to the  and the  of the other side resumes  in ,"['a', 'political', 'solution', 'to', 'the', 'has', 'only', 'one', 'precondition', 'conflicting', 'parties', 'must', 'listen', 'to', 'the', 'and', 'the', 'of', 'the', 'other', 'side', 'resumes', 'in']","['political', 'solution', 'one', 'precondition', 'conflicting', 'parties', 'must', 'listen', 'side', 'resumes']","['karabakh', 'conflict', 'fears', 'hopes']","['karabakh', 'conflict', 'fears', 'hopes']",Azerbaijan_Armenia
2020-10-14 19:26:42,conflict,"#Armenia is using civilians of #Azerbaijan to provoke retaliation and change the geography of this #conflict. Now,just like 30 years ago,the #World is letting innocent #Azerbajan/is and their #legacy to be #victim/s to #Armenia/n ambitions. #DontBeBlind",,3,7,ulker_bagirova,,239,315,0,Armenia Azerbaijan conflict World Azerbajan legacy victim Armenia DontBeBlind,armenia azerbaijan conflict world az erba jan legacy victim armenia dont be blind, is using civilians of  to provoke retaliation and change the geography of this  Nowjust like  years agothe  is letting innocent is and their  to be s to n ambitions ,"['is', 'using', 'civilians', 'of', 'to', 'provoke', 'retaliation', 'and', 'change', 'the', 'geography', 'of', 'this', 'nowjust', 'like', 'years', 'agothe', 'is', 'letting', 'innocent', 'is', 'and', 'their', 'to', 'be', 's', 'to', 'n', 'ambitions']","['using', 'civilians', 'provoke', 'retaliation', 'change', 'geography', 'nowjust', 'like', 'years', 'agothe', 'letting', 'innocent', 'n', 'ambitions']","['armenia', 'azerbaijan', 'conflict', 'world', 'az', 'erba', 'jan', 'legacy', 'victim', 'armenia', 'dont', 'be', 'blind']","['armenia', 'azerbaijan', 'conflict', 'world', 'az', 'erba', 'jan', 'legacy', 'victim', 'armenia', 'dont', 'blind']",Azerbaijan_Armenia
2020-10-14 19:26:18,conflict,#Armenia/s PM rhetoric #today destroys all hopes for a #peace/ful resolution of this #conflict. #Azerbaijan/s leadership remains committed to restoring peace  to the #region. #DontBeBlind #StopArmenia @bbc @cnni @nytimes,,1,4,lala_yusub,United States,651,746,0,Armenia today peace conflict Azerbaijan region DontBeBlind StopArmenia,armenia today peace conflict azerbaijan region dont be blind stop armenia,s PM rhetoric  destroys all hopes for a ful resolution of this  s leadership remains committed to restoring peace  to the      ,"['s', 'pm', 'rhetoric', 'destroys', 'all', 'hopes', 'for', 'a', 'ful', 'resolution', 'of', 'this', 's', 'leadership', 'remains', 'committed', 'to', 'restoring', 'peace', 'to', 'the']","['pm', 'rhetoric', 'destroys', 'hopes', 'ful', 'resolution', 'leadership', 'remains', 'committed', 'restoring', 'peace']","['armenia', 'today', 'peace', 'conflict', 'azerbaijan', 'region', 'dont', 'be', 'blind', 'stop', 'armenia']","['armenia', 'today', 'peace', 'conflict', 'azerbaijan', 'region', 'dont', 'blind', 'stop', 'armenia']",Azerbaijan_Armenia
2020-10-14 19:25:01,conflict,#Armenia/s PM rhetoric #today destroys all hopes for a #peace/ful resolution of this #conflict. #Azerbaijan/s leadership remains committed to restoring peace  to the #region. #DontBeBlind #StopArmenia @bbc @cnni @nytimes,,8,6,LeylaYolchiyeva,Azerbaijan,231,"1,072",0,Armenia today peace conflict Azerbaijan region DontBeBlind StopArmenia,armenia today peace conflict azerbaijan region dont be blind stop armenia,s PM rhetoric  destroys all hopes for a ful resolution of this  s leadership remains committed to restoring peace  to the      ,"['s', 'pm', 'rhetoric', 'destroys', 'all', 'hopes', 'for', 'a', 'ful', 'resolution', 'of', 'this', 's', 'leadership', 'remains', 'committed', 'to', 'restoring', 'peace', 'to', 'the']","['pm', 'rhetoric', 'destroys', 'hopes', 'ful', 'resolution', 'leadership', 'remains', 'committed', 'restoring', 'peace']","['armenia', 'today', 'peace', 'conflict', 'azerbaijan', 'region', 'dont', 'be', 'blind', 'stop', 'armenia']","['armenia', 'today', 'peace', 'conflict', 'azerbaijan', 'region', 'dont', 'blind', 'stop', 'armenia']",Azerbaijan_Armenia
2020-10-14 19:22:01,conflict,"Cheap drones from China, Turkey and Israel are fueling conflicts like Armenia and Azerbaijan's
https://buff.ly/3iZqlLd #conflict #Israel #Turkey #China #drones",,,,DarrenEwers,"London, England","2,824","2,316",0,conflict Israel Turkey China drones,conflict israel turkey china drones,Cheap drones from China Turkey and Israel are fueling conflicts like Armenia and Azerbaijans     ,"['cheap', 'drones', 'from', 'china', 'turkey', 'and', 'israel', 'are', 'fueling', 'conflicts', 'like', 'armenia', 'and', 'azerbaijans']","['cheap', 'drones', 'china', 'turkey', 'israel', 'fueling', 'conflicts', 'like', 'armenia', 'azerbaijans']","['conflict', 'israel', 'turkey', 'china', 'drones']","['conflict', 'israel', 'turkey', 'china', 'drones']",Turkey
2020-10-14 19:09:05,conflict,"While you are reading this, #Armenia is bombing #human settlements in #Azerbaijan outside the #conflict zone. World must stop this #WarCrime ! If the #ceasefire matters for #Armenia, why #Armeniakillscivillians?! #DontBeBlind #StopArmenianAggression #KarabakhisAzerbaijan",1.0,2,11,h_hasanzadah,,538,781,0,Armenia human Azerbaijan conflict WarCrime ceasefire Armenia Armeniakillscivillians DontBeBlind StopArmenianAggression KarabakhisAzerbaijan,armenia human azerbaijan conflict war crime ceasefire armenia armenia kills civillians dont be blind stop armenian aggression karabakh is azerbaijan,While you are reading this  is bombing  settlements in  outside the  zone World must stop this   If the  matters for  why    ,"['while', 'you', 'are', 'reading', 'this', 'is', 'bombing', 'settlements', 'in', 'outside', 'the', 'zone', 'world', 'must', 'stop', 'this', 'if', 'the', 'matters', 'for', 'why']","['reading', 'bombing', 'settlements', 'outside', 'zone', 'world', 'must', 'stop', 'matters']","['armenia', 'human', 'azerbaijan', 'conflict', 'war', 'crime', 'ceasefire', 'armenia', 'armenia', 'kills', 'civillians', 'dont', 'be', 'blind', 'stop', 'armenian', 'aggression', 'karabakh', 'is', 'azerbaijan']","['armenia', 'human', 'azerbaijan', 'conflict', 'war', 'crime', 'ceasefire', 'armenia', 'armenia', 'kills', 'civillians', 'dont', 'blind', 'stop', 'armenian', 'aggression', 'karabakh', 'azerbaijan']",Azerbaijan_Armenia
2020-10-14 18:39:07,conflict,"#NagornoKarabagh is not a religious #conflict  Multiculturalism and tolerance are historically inherent in,where representatives of different religions and nationalities are absolutely equal. #HumanRights #CivilRights #ArmeniaKillsCivilians
#StopArmenianAggression #Azerbaijan",,30,48,MilenaMahammadi,Germany,273,830,0,NagornoKarabagh conflict HumanRights CivilRights ArmeniaKillsCivilians StopArmenianAggression Azerbaijan,nagorno karabagh conflict human rights civil rights armenia kills civilians stop armenian aggression azerbaijan, is not a religious   Multiculturalism and tolerance are historically inherent inwhere representatives of different religions and nationalities are absolutely equal    ,"['is', 'not', 'a', 'religious', 'multiculturalism', 'and', 'tolerance', 'are', 'historically', 'inherent', 'inwhere', 'representatives', 'of', 'different', 'religions', 'and', 'nationalities', 'are', 'absolutely', 'equal']","['religious', 'multiculturalism', 'tolerance', 'historically', 'inherent', 'inwhere', 'representatives', 'different', 'religions', 'nationalities', 'absolutely', 'equal']","['nagorno', 'karabagh', 'conflict', 'human', 'rights', 'civil', 'rights', 'armenia', 'kills', 'civilians', 'stop', 'armenian', 'aggression', 'azerbaijan']","['nagorno', 'karabagh', 'conflict', 'human', 'rights', 'civil', 'rights', 'armenia', 'kills', 'civilians', 'stop', 'armenian', 'aggression', 'azerbaijan']",Azerbaijan_Armenia
2020-10-14 18:33:15,conflict,#TurkeyAggression #StopErdogan #war #conflict @hrw @ChampionsLeague,,,,surenart,"Los Angeles, CA",193,406,0,TurkeyAggression StopErdogan war conflict,turkey aggression stop erdogan war conflict,     ,[],[],"['turkey', 'aggression', 'stop', 'erdogan', 'war', 'conflict']","['turkey', 'aggression', 'stop', 'erdogan', 'war', 'conflict']",Turkey
2020-10-14 18:30:36,conflict,"#Armenia is using civilians of #Azerbaijan to provoke retaliation and change the geography of this #conflict. Now,just like 30 years ago,the #World is letting innocent #Azerbajan/is and their #legacy to be #victim/s to #Armenia/n ambitions. #DontBeBlind",,8,9,lala_yusub,United States,651,746,0,Armenia Azerbaijan conflict World Azerbajan legacy victim Armenia DontBeBlind,armenia azerbaijan conflict world az erba jan legacy victim armenia dont be blind, is using civilians of  to provoke retaliation and change the geography of this  Nowjust like  years agothe  is letting innocent is and their  to be s to n ambitions ,"['is', 'using', 'civilians', 'of', 'to', 'provoke', 'retaliation', 'and', 'change', 'the', 'geography', 'of', 'this', 'nowjust', 'like', 'years', 'agothe', 'is', 'letting', 'innocent', 'is', 'and', 'their', 'to', 'be', 's', 'to', 'n', 'ambitions']","['using', 'civilians', 'provoke', 'retaliation', 'change', 'geography', 'nowjust', 'like', 'years', 'agothe', 'letting', 'innocent', 'n', 'ambitions']","['armenia', 'azerbaijan', 'conflict', 'world', 'az', 'erba', 'jan', 'legacy', 'victim', 'armenia', 'dont', 'be', 'blind']","['armenia', 'azerbaijan', 'conflict', 'world', 'az', 'erba', 'jan', 'legacy', 'victim', 'armenia', 'dont', 'blind']",Azerbaijan_Armenia
